platform,post_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,created_time,data_fetched_time,permalink_url,post_impressions_unique,shares_count,comments_total,post_reactions_total
Facebook,1570246343192175_1359711389512522,hi,Hindi,03-26-2026,Politics,Patriotism,2026-03-26,2026-03-26T03:01:41+0000,2026-03-29 23:30:25,https://www.facebook.com/1296742019142793/posts/1359711389512522,593,1,1,12
Facebook,330765363786944_1385334573609342,ml,Malayalam,26-03- 2026,Business,Happy,2026-03-26,2026-03-26T17:33:39+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1385334573609342,197,0,0,0
Facebook,330765363786944_1385268753615924,ml,Malayalam,26-03- 2026,Entertainment,Shocking,2026-03-26,2026-03-26T15:55:10+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1385268753615924,206,0,0,0
Facebook,330765363786944_1385179336958199,ml,Malayalam,26-03- 2026,Business,Shock,2026-03-26,2026-03-26T13:49:25+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1385179336958199,79,0,0,0
Facebook,330765363786944_1385045410304925,ml,Malayalam,26-03- 2026,Business,Sad,2026-03-26,2026-03-26T10:31:58+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1385045410304925,87,0,0,0
Facebook,330765363786944_1384990363643763,ml,Malayalam,26-03- 2026,Business,Happy,2026-03-26,2026-03-26T09:00:41+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1384990363643763,1823,0,0,6
Facebook,330765363786944_1384960636980069,ml,Malayalam,26-03- 2026,Entertainment,Happy,2026-03-26,2026-03-26T08:17:29+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1384960636980069,86,0,0,0
Facebook,330765363786944_1384867153656084,ml,Malayalam,26-03- 2026,Business,Curious,2026-03-26,2026-03-26T05:55:23+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1384867153656084,268,0,0,0
Facebook,330765363786944_1384745957001537,ml,Malayalam,26-03- 2026,Entertainment,Sad,2026-03-26,2026-03-26T03:00:43+0000,2026-03-29 23:30:25,https://www.facebook.com/1320267276782739/posts/1384745957001537,4382,0,0,13
Facebook,995860096940432_122110343271251579,ta,Tamil,03-26-2026,Entertainment,empathy,2026-03-26,2026-03-26T15:10:48+0000,2026-03-29 23:30:25,https://www.facebook.com/122100500805251579/posts/122110343271251579,2,0,0,1
Facebook,995860096940432_122110319205251579,ta,Tamil,03-26-2026,Entertainment,Shocking,2026-03-26,2026-03-26T12:31:31+0000,2026-03-29 23:30:25,https://www.facebook.com/122100500805251579/posts/122110319205251579,2,0,0,1
Facebook,995860096940432_122110299141251579,ta,Tamil,03-26-2026,Business,excitement,2026-03-26,2026-03-26T09:31:20+0000,2026-03-29 23:30:25,https://www.facebook.com/122100500805251579/posts/122110299141251579,2,0,0,0
Facebook,138927162813391_1367614582067294,en,English,27-03-2026,Entertainment,Controversy,2026-03-27,2026-03-27T12:38:28+0000,2026-03-30 23:30:54,https://www.facebook.com/1277368791091874/posts/1367614582067294,131780,1,4,88
Facebook,138927162813391_1367489148746504,en,English,27-03-2026,Crime,Shock -VE,2026-03-27,2026-03-27T09:09:38+0000,2026-03-30 23:30:54,https://www.facebook.com/1277368791091874/posts/1367489148746504,11884,1,3,15
Facebook,138927162813391_1367326302096122,en,English,27-03-2026,Current-Affairs,Shock -VE,2026-03-27,2026-03-27T04:11:57+0000,2026-03-30 23:30:54,https://www.facebook.com/1277368791091874/posts/1367326302096122,2424,0,0,5
Facebook,1764870440267373_1366126352213577,te,Telugu,,Lifestyle,Curious,2026-03-27,2026-03-27T09:42:29+0000,2026-03-30 23:30:54,https://www.facebook.com/1302046768621536/posts/1366126352213577,29571,0,0,19
Facebook,1764870440267373_1366036298889249,te,Telugu,,Crime,Shocking,2026-03-27,2026-03-27T07:07:28+0000,2026-03-30 23:30:54,https://www.facebook.com/1302046768621536/posts/1366036298889249,24448,0,0,17
Facebook,1764870440267373_1365943175565228,te,Telugu,,Entertainment,Proud,2026-03-27,2026-03-27T04:38:26+0000,2026-03-30 23:30:54,https://www.facebook.com/1302046768621536/posts/1365943175565228,1446,0,1,10
Facebook,1570246343192175_1361051419378519,hi,Hindi,03-27-2026,Crime,Sadness,2026-03-27,2026-03-27T15:24:56+0000,2026-03-30 23:30:54,https://www.facebook.com/1296742019142793/posts/1361051419378519,2573,1,0,12
Facebook,1570246343192175_1360968832720111,hi,Hindi,03-27-2026,Entertainment,Motivation,2026-03-27,2026-03-27T13:22:41+0000,2026-03-30 23:30:54,https://www.facebook.com/1296742019142793/posts/1360968832720111,937,0,0,7
Facebook,1570246343192175_1360809722736022,hi,Hindi,03-27-2026,Current-Affairs,Heartwarming,2026-03-27,2026-03-27T09:15:38+0000,2026-03-30 23:30:54,https://www.facebook.com/1296742019142793/posts/1360809722736022,326,0,2,12
Facebook,1570246343192175_1360738042743190,hi,Hindi,03-27-2026,Off-beat,Shock -VE,2026-03-27,2026-03-27T07:08:26+0000,2026-03-30 23:30:54,https://www.facebook.com/1296742019142793/posts/1360738042743190,1345,1,0,14
Facebook,330765363786944_1386006546875478,ml,Malayalam,27-03- 2026,International Politics,Surprise,2026-03-27,2026-03-27T12:40:53+0000,2026-03-30 23:30:54,https://www.facebook.com/1320267276782739/posts/1386006546875478,125,0,0,0
Facebook,330765363786944_1385952476880885,ml,Malayalam,27-03- 2026,Curent-Affairs,Curious,2026-03-27,2026-03-27T11:29:22+0000,2026-03-30 23:30:54,https://www.facebook.com/1320267276782739/posts/1385952476880885,85,0,0,0
Facebook,330765363786944_1385868706889262,ml,Malayalam,27-03- 2026,Politics,Curious,2026-03-27,2026-03-27T09:16:11+0000,2026-03-30 23:30:54,https://www.facebook.com/1320267276782739/posts/1385868706889262,222,0,0,0
Facebook,330765363786944_1385833700226096,ml,Malayalam,27-03- 2026,Business,Happy,2026-03-27,2026-03-27T08:19:49+0000,2026-03-30 23:30:54,https://www.facebook.com/1320267276782739/posts/1385833700226096,95,0,0,0
Facebook,330765363786944_1385807176895415,ml,Malayalam,27-03- 2026,Business,Happy,2026-03-27,2026-03-27T07:31:52+0000,2026-03-30 23:30:54,https://www.facebook.com/1320267276782739/posts/1385807176895415,117,0,0,0
Facebook,330765363786944_1385758070233659,ml,Malayalam,27-03- 2026,Crime,Shocking,2026-03-27,2026-03-27T05:59:52+0000,2026-03-30 23:30:54,https://www.facebook.com/1320267276782739/posts/1385758070233659,1820,0,0,4
Facebook,995860096940432_122110427721251579,ta,Tamil,03-27-2026,Lifestyle,Shocking,2026-03-27,2026-03-27T06:14:20+0000,2026-03-30 23:30:54,https://www.facebook.com/122100500805251579/posts/122110427721251579,2,0,0,0
Facebook,995860096940432_122110409439251579,ta,Tamil,03-27-2026,Curent-Affairs,Surprise,2026-03-27,2026-03-27T03:01:18+0000,2026-03-30 23:30:54,https://www.facebook.com/122100500805251579/posts/122110409439251579,7,0,0,1
Facebook,138927162813391_1368457301983022,en,English,28-03-2026,Sports,Sadness,2026-03-28,2026-03-28T12:54:29+0000,2026-03-31 23:31:00,https://www.facebook.com/1277368791091874/posts/1368457301983022,3471,0,1,2
Facebook,138927162813391_1368339928661426,en,English,28-03-2026,Lifestyle,Curiosity,2026-03-28,2026-03-28T09:39:05+0000,2026-03-31 23:31:00,https://www.facebook.com/1277368791091874/posts/1368339928661426,2344,0,1,5
Facebook,138927162813391_1368272518668167,en,English,28-03-2026,Current-Affairs,Shock -VE,2026-03-28,2026-03-28T07:35:30+0000,2026-03-31 23:31:00,https://www.facebook.com/1277368791091874/posts/1368272518668167,12656,1,0,11
Facebook,138927162813391_1368153342013418,en,English,28-03-2026,Sports,Curiosity,2026-03-28,2026-03-28T03:54:35+0000,2026-03-31 23:31:00,https://www.facebook.com/1277368791091874/posts/1368153342013418,7663,0,1,4
Facebook,1570246343192175_1361839949299666,hi,Hindi,03-28-2026,Entertainment,Funny/ Laughter,2026-03-28,2026-03-28T14:35:41+0000,2026-03-31 23:31:00,https://www.facebook.com/1296742019142793/posts/1361839949299666,1271,0,0,11
Facebook,1570246343192175_1361759125974415,hi,Hindi,03-28-2026,Sports,Sadness,2026-03-28,2026-03-28T12:29:08+0000,2026-03-31 23:31:00,https://www.facebook.com/1296742019142793/posts/1361759125974415,187,0,0,2
Facebook,1570246343192175_1361677632649231,hi,Hindi,03-28-2026,Crime,Shock -VE,2026-03-28,2026-03-28T10:12:37+0000,2026-03-31 23:31:00,https://www.facebook.com/1296742019142793/posts/1361677632649231,4150,1,0,23
Facebook,1570246343192175_1361456266004701,hi,Hindi,03-28-2026,Crime,Shock -VE,2026-03-28,2026-03-28T03:24:25+0000,2026-03-31 23:31:00,https://www.facebook.com/1296742019142793/posts/1361456266004701,1982,2,0,10
Facebook,330765363786944_1386822453460554,ml,Malayalam,28-03- 2026,Entertainment,Shocking,2026-03-28,2026-03-28T11:03:01+0000,2026-03-31 23:31:00,https://www.facebook.com/1320267276782739/posts/1386822453460554,1833,0,0,8
Facebook,330765363786944_1386782690131197,ml,Malayalam,28-03- 2026,Politics,Curious,2026-03-28,2026-03-28T10:04:43+0000,2026-03-31 23:31:00,https://www.facebook.com/1320267276782739/posts/1386782690131197,60,0,0,0
Facebook,330765363786944_1386689630140503,ml,Malayalam,28-03- 2026,Sports,Sad,2026-03-28,2026-03-28T07:19:29+0000,2026-03-31 23:31:00,https://www.facebook.com/1320267276782739/posts/1386689630140503,80,0,0,0
Facebook,330765363786944_1386648933477906,ml,Malayalam,28-03- 2026,Sports,excitement,2026-03-28,2026-03-28T06:08:02+0000,2026-03-31 23:31:00,https://www.facebook.com/1320267276782739/posts/1386648933477906,88,0,0,2
Facebook,995860096940432_122110552617251579,ta,Tamil,03-28-2026,Off-beat,Shocking,2026-03-28,2026-03-28T02:58:44+0000,2026-03-31 23:31:00,https://www.facebook.com/122100500805251579/posts/122110552617251579,3,0,0,0
Facebook,1570246343192175_1362569212560073,hi,Hindi,03-29-2026,Crime,Shock -VE,2026-03-29,2026-03-29T12:36:30+0000,2026-04-01 23:30:33,https://www.facebook.com/1296742019142793/posts/1362569212560073,507,0,0,6
Facebook,1570246343192175_1362463365903991,hi,Hindi,03-29-2026,Sports,Happiness/ Joy,2026-03-29,2026-03-29T09:40:41+0000,2026-04-01 23:30:33,https://www.facebook.com/1296742019142793/posts/1362463365903991,361,0,0,6
Facebook,1570246343192175_1362370325913295,hi,Hindi,03-29-2026,Business,Shock -VE,2026-03-29,2026-03-29T06:50:45+0000,2026-04-01 23:30:33,https://www.facebook.com/1296742019142793/posts/1362370325913295,674,0,0,4
Facebook,1570246343192175_1362251179258543,hi,Hindi,03-29-2026,Entertainment,Wow! Amazing!,2026-03-29,2026-03-29T03:11:43+0000,2026-04-01 23:30:33,https://www.facebook.com/1296742019142793/posts/1362251179258543,264,0,0,3
Facebook,330765363786944_1387625873380212,ml,Malayalam,29-03- 2026,Curent-Affairs,Happy,2026-03-29,2026-03-29T10:23:38+0000,2026-04-01 23:30:33,https://www.facebook.com/1320267276782739/posts/1387625873380212,54,0,0,0
Facebook,330765363786944_1387556533387146,ml,Malayalam,29-03- 2026,International Politics,Shocking,2026-03-29,2026-03-29T08:16:54+0000,2026-04-01 23:30:33,https://www.facebook.com/1320267276782739/posts/1387556533387146,124,0,0,1
Facebook,1570246343192175_1363326432484351,hi,Hindi,03-30-2026,Off-beat,Fear/ Concern,2026-03-30,2026-03-30T12:28:27+0000,2026-04-02 23:30:50,https://www.facebook.com/1296742019142793/posts/1363326432484351,750,0,0,5
Facebook,1570246343192175_1363244799159181,hi,Hindi,03-30-2026,Crime,Breaking News,2026-03-30,2026-03-30T10:01:32+0000,2026-04-02 23:30:50,https://www.facebook.com/1296742019142793/posts/1363244799159181,844,0,0,6
Facebook,1570246343192175_1363150645835263,hi,Hindi,03-30-2026,Current-Affairs,Wow! Amazing!,2026-03-30,2026-03-30T06:51:27+0000,2026-04-02 23:30:50,https://www.facebook.com/1296742019142793/posts/1363150645835263,229,0,0,3
Facebook,1570246343192175_1363044112512583,hi,Hindi,03-30-2026,Current-Affairs,Wow! Amazing!,2026-03-30,2026-03-30T03:13:33+0000,2026-04-02 23:30:50,https://www.facebook.com/1296742019142793/posts/1363044112512583,130,0,0,1
Facebook,330765363786944_1388445199964946,ml,Malayalam,30-03- 2026,Business,Surprise,2026-03-30,2026-03-30T11:20:27+0000,2026-04-02 23:30:50,https://www.facebook.com/1320267276782739/posts/1388445199964946,82,0,0,0
Facebook,330765363786944_1388416653301134,ml,Malayalam,30-03- 2026,Crime,Shocking,2026-03-30,2026-03-30T10:27:37+0000,2026-04-02 23:30:50,https://www.facebook.com/1320267276782739/posts/1388416653301134,136,0,0,0
Facebook,330765363786944_1388345379974928,ml,Malayalam,30-03- 2026,International Politics,Shocking,2026-03-30,2026-03-30T08:34:50+0000,2026-04-02 23:30:50,https://www.facebook.com/1320267276782739/posts/1388345379974928,78,0,0,2
Facebook,330765363786944_1388292716646861,ml,Malayalam,30-03- 2026,Entertainment,Shocking,2026-03-30,2026-03-30T06:50:11+0000,2026-04-02 23:30:50,https://www.facebook.com/1320267276782739/posts/1388292716646861,359,0,0,0
Facebook,138927162813391_1370840091744743,en,English,31-03-2026,Off-beat,Surprise +VE,2026-03-31,2026-03-31T11:44:08+0000,2026-04-03 23:30:53,https://www.facebook.com/1277368791091874/posts/1370840091744743,1545,1,0,7
Facebook,1764870440267373_1369214431904769,te,Telugu,,Off-beat,Surprise,2026-03-31,2026-03-31T06:49:21+0000,2026-04-03 23:30:53,https://www.facebook.com/1302046768621536/posts/1369214431904769,83,0,0,1
Facebook,1764870440267373_1369146035244942,te,Telugu,,Curent-Affairs,Pride,2026-03-31,2026-03-31T04:33:05+0000,2026-04-03 23:30:53,https://www.facebook.com/1302046768621536/posts/1369146035244942,28320,5,1,76
Facebook,1570246343192175_1364144619069199,hi,Hindi,03-31-2026,Entertainment,Curiosity,2026-03-31,2026-03-31T13:43:30+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1364144619069199,951,0,0,3
Facebook,1570246343192175_1364091625741165,hi,Hindi,03-31-2026,Crime,Shock -VE,2026-03-31,2026-03-31T12:17:43+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1364091625741165,481,0,0,7
Facebook,1570246343192175_1364022519081409,hi,Hindi,03-31-2026,Off-beat,Funny/ Laughter,2026-03-31,2026-03-31T10:19:14+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1364022519081409,340,0,0,6
Facebook,1570246343192175_1363971209086540,hi,Hindi,03-31-2026,Sports,Sadness,2026-03-31,2026-03-31T08:47:14+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1363971209086540,481,0,0,3
Facebook,1570246343192175_1363915239092137,hi,Hindi,03-31-2026,Off-beat,Sadness,2026-03-31,2026-03-31T06:59:57+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1363915239092137,201522,26,11,1039
Facebook,1570246343192175_1363858645764463,hi,Hindi,03-31-2026,Current-Affairs,Breaking News,2026-03-31,2026-03-31T04:59:24+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1363858645764463,313,0,0,4
Facebook,1570246343192175_1363807482436246,hi,Hindi,03-31-2026,Off-beat,Controvery,2026-03-31,2026-03-31T03:15:14+0000,2026-04-03 23:30:53,https://www.facebook.com/1296742019142793/posts/1363807482436246,964,0,0,8
Facebook,330765363786944_1389265509882915,ml,Malayalam,31-03- 2026,Business,Happy,2026-03-31,2026-03-31T12:07:48+0000,2026-04-03 23:30:53,https://www.facebook.com/1320267276782739/posts/1389265509882915,233,0,0,0
Facebook,330765363786944_1389223696553763,ml,Malayalam,31-03- 2026,Crime,Sad,2026-03-31,2026-03-31T10:57:43+0000,2026-04-03 23:30:53,https://www.facebook.com/1320267276782739/posts/1389223696553763,295,1,0,0
Facebook,330765363786944_1389166383226161,ml,Malayalam,31-03- 2026,Politics,Shocking,2026-03-31,2026-03-31T09:22:24+0000,2026-04-03 23:30:53,https://www.facebook.com/1320267276782739/posts/1389166383226161,67,0,0,0
Facebook,330765363786944_1389101443232655,ml,Malayalam,31-03- 2026,International Politics,Shocking,2026-03-31,2026-03-31T07:19:49+0000,2026-04-03 23:30:53,https://www.facebook.com/1320267276782739/posts/1389101443232655,4010,0,0,5
Facebook,330765363786944_1389057503237049,ml,Malayalam,31-03- 2026,Curent-Affairs,Shocking,2026-03-31,2026-03-31T05:48:52+0000,2026-04-03 23:30:53,https://www.facebook.com/1320267276782739/posts/1389057503237049,317,0,0,0
Facebook,995860096940432_122111089131251579,ta,Tamil,03-31-2026,Off-beat,excitement,2026-03-31,2026-03-31T08:08:53+0000,2026-04-03 23:30:53,https://www.facebook.com/122100500805251579/posts/122111089131251579,4,0,0,1
Facebook,995860096940432_122111068323251579,ta,Tamil,03-31-2026,Politics,excitement,2026-03-31,2026-03-31T04:15:22+0000,2026-04-03 23:30:53,https://www.facebook.com/122100500805251579/posts/122111068323251579,4,0,0,0
Facebook,138927162813391_1372012251627527,en,English,04-01-2026,Current-Affairs,Fear/Concern,2026-04-01,2026-04-01T16:12:47+0000,2026-04-04 23:30:25,https://www.facebook.com/1277368791091874/posts/1372012251627527,3560,0,1,6
Facebook,138927162813391_1371926941636058,en,English,01-04-2026,Off-beat,Shock -VE,2026-04-01,2026-04-01T14:06:24+0000,2026-04-04 23:30:25,https://www.facebook.com/1277368791091874/posts/1371926941636058,2491,0,0,4
Facebook,138927162813391_1371887394973346,en,English,01-04-2026,Current-Affairs,Breaking News,2026-04-01,2026-04-01T13:10:09+0000,2026-04-04 23:30:25,https://www.facebook.com/1277368791091874/posts/1371887394973346,8801,1,0,7
Facebook,138927162813391_1371833878312031,en,English,01-04-2026,Politics,Fear/Concern,2026-04-01,2026-04-01T11:51:17+0000,2026-04-04 23:30:25,https://www.facebook.com/1277368791091874/posts/1371833878312031,2264,1,1,13
Facebook,1764870440267373_1370081675151378,te,Telugu,,Job,Shocking,2026-04-01,2026-04-01T07:45:08+0000,2026-04-04 23:30:25,https://www.facebook.com/1302046768621536/posts/1370081675151378,350,0,0,1
Facebook,1764870440267373_1370008835158662,te,Telugu,,Curent-Affairs,Shocking,2026-04-01,2026-04-01T05:32:18+0000,2026-04-04 23:30:25,https://www.facebook.com/1302046768621536/posts/1370008835158662,2167,0,0,2
Facebook,1570246343192175_1365046825645645,hi,Hindi,04-01-2026,Current-Affairs,Surprise +VE,2026-04-01,2026-04-01T15:11:11+0000,2026-04-04 23:30:25,https://www.facebook.com/1296742019142793/posts/1365046825645645,221,0,0,2
Facebook,1570246343192175_1364990285651299,hi,Hindi,04-01-2026,Entertainment,Controvery,2026-04-01,2026-04-01T13:49:25+0000,2026-04-04 23:30:25,https://www.facebook.com/1296742019142793/posts/1364990285651299,249,0,0,2
Facebook,1570246343192175_1364852745665053,hi,Hindi,04-01-2026,Off-beat,Heartwarming,2026-04-01,2026-04-01T10:20:02+0000,2026-04-04 23:30:25,https://www.facebook.com/1296742019142793/posts/1364852745665053,205,1,0,4
Facebook,1570246343192175_1364674349016226,hi,Hindi,04-01-2026,Job,Shock -VE,2026-04-01,2026-04-01T05:00:58+0000,2026-04-04 23:30:25,https://www.facebook.com/1296742019142793/posts/1364674349016226,154,1,0,4
Facebook,1570246343192175_1364611579022503,hi,Hindi,04-01-2026,Off-beat,Heartwarming,2026-04-01,2026-04-01T03:14:41+0000,2026-04-04 23:30:25,https://www.facebook.com/1296742019142793/posts/1364611579022503,643,0,0,18
Facebook,330765363786944_1390219063120893,ml,Malayalam,01-04- 2026,Crime,Shocking,2026-04-01,2026-04-01T13:47:52+0000,2026-04-04 23:30:25,https://www.facebook.com/1320267276782739/posts/1390219063120893,42,0,0,0
Facebook,330765363786944_1390084656467667,ml,Malayalam,01-04- 2026,Curent-Affairs,Shocking,2026-04-01,2026-04-01T10:47:23+0000,2026-04-04 23:30:25,https://www.facebook.com/1320267276782739/posts/1390084656467667,36,0,0,0
Facebook,330765363786944_1389909179818548,ml,Malayalam,01-04- 2026,Entertainment,Anger,2026-04-01,2026-04-01T06:02:01+0000,2026-04-04 23:30:25,https://www.facebook.com/1320267276782739/posts/1389909179818548,136,0,0,0
Facebook,330765363786944_1389861776489955,ml,Malayalam,01-04- 2026,Business,Shocking,2026-04-01,2026-04-01T04:40:16+0000,2026-04-04 23:30:25,https://www.facebook.com/1320267276782739/posts/1389861776489955,119,0,0,0
Facebook,995860096940432_122111270565251579,ta,Tamil,04-01-2026,Sports,Emotion,2026-04-01,2026-04-01T05:32:06+0000,2026-04-04 23:30:25,https://www.facebook.com/122100500805251579/posts/122111270565251579,2,0,0,0
Facebook,995860096940432_122111255451251579,ta,Tamil,04-01-2026,Politics,Shocking,2026-04-01,2026-04-01T03:00:11+0000,2026-04-04 23:30:25,https://www.facebook.com/122100500805251579/posts/122111255451251579,2,0,0,0
Facebook,138927162813391_1372862248209194,en,English,04-02-2026,Crime,Shock -VE,2026-04-02,2026-04-02T15:37:33+0000,2026-04-05 23:30:50,https://www.facebook.com/1277368791091874/posts/1372862248209194,47814,39,45,223
Facebook,138927162813391_1372770928218326,en,English,04-02-2026,Cultural,Curiosity,2026-04-02,2026-04-02T13:29:55+0000,2026-04-05 23:30:50,https://www.facebook.com/1277368791091874/posts/1372770928218326,42108,26,8,400
Facebook,1764870440267373_1371025011723711,te,Telugu,,Curent-Affairs,Proud,2026-04-02,2026-04-02T09:55:22+0000,2026-04-05 23:30:50,https://www.facebook.com/1302046768621536/posts/1371025011723711,9880,6,2,148
Facebook,1764870440267373_1370886168404262,te,Telugu,,Entertainment,Gossip,2026-04-02,2026-04-02T05:54:19+0000,2026-04-05 23:30:50,https://www.facebook.com/1302046768621536/posts/1370886168404262,32058,1,0,25
Facebook,1570246343192175_1365584685591859,hi,Hindi,04-02-2026,Off-beat,Heartwarming,2026-04-02,2026-04-02T07:14:57+0000,2026-04-05 23:30:50,https://www.facebook.com/1296742019142793/posts/1365584685591859,1634,0,1,19
Facebook,1570246343192175_1365519482265046,hi,Hindi,04-02-2026,Current-Affairs,Breaking News,2026-04-02,2026-04-02T05:15:19+0000,2026-04-05 23:30:50,https://www.facebook.com/1296742019142793/posts/1365519482265046,436,0,0,9
Facebook,1570246343192175_1365446068939054,hi,Hindi,04-02-2026,Off-beat,Funny/ Laughter,2026-04-02,2026-04-02T03:05:48+0000,2026-04-05 23:30:50,https://www.facebook.com/1296742019142793/posts/1365446068939054,572,0,0,7
Facebook,330765363786944_1391241923018607,ml,Malayalam,02-04- 2026,Lifestyle,Sad,2026-04-02,2026-04-02T17:09:44+0000,2026-04-05 23:30:50,https://www.facebook.com/1320267276782739/posts/1391241923018607,47,0,0,0
Facebook,330765363786944_1391216813021118,ml,Malayalam,02-04- 2026,Spiritual,Shocking,2026-04-02,2026-04-02T16:31:27+0000,2026-04-05 23:30:50,https://www.facebook.com/1320267276782739/posts/1391216813021118,141,0,0,2
Facebook,330765363786944_1391139386362194,ml,Malayalam,02-04- 2026,Curent-Affairs,Shocking,2026-04-02,2026-04-02T14:37:16+0000,2026-04-05 23:30:50,https://www.facebook.com/1320267276782739/posts/1391139386362194,36,0,0,0
Facebook,330765363786944_1391025223040277,ml,Malayalam,02-04- 2026,Politics,Shocking,2026-04-02,2026-04-02T11:48:21+0000,2026-04-05 23:30:50,https://www.facebook.com/1320267276782739/posts/1391025223040277,164,0,0,0
Facebook,330765363786944_1390906156385517,ml,Malayalam,02-04- 2026,Curent-Affairs,Happy,2026-04-02,2026-04-02T08:24:12+0000,2026-04-05 23:30:50,https://www.facebook.com/1320267276782739/posts/1390906156385517,85,0,0,0
Facebook,330765363786944_1390874273055372,ml,Malayalam,02-04- 2026,Business,Shocking,2026-04-02,2026-04-02T07:28:45+0000,2026-04-05 23:30:50,https://www.facebook.com/1320267276782739/posts/1390874273055372,263,0,0,1
Facebook,995860096940432_122111416299251579,ta,Tamil,04-02-2026,Lifestyle,Shocking,2026-04-02,2026-04-02T05:34:19+0000,2026-04-05 23:30:50,https://www.facebook.com/122100500805251579/posts/122111416299251579,3,0,0,0
Facebook,995860096940432_122111406729251579,ta,Tamil,04-02-2026,Business,excitement,2026-04-02,2026-04-02T04:10:32+0000,2026-04-05 23:30:50,https://www.facebook.com/122100500805251579/posts/122111406729251579,2,0,0,0
Facebook,995860096940432_122111400597251579,ta,Tamil,04-02-2026,Politics,excitement,2026-04-02,2026-04-02T03:01:45+0000,2026-04-05 23:30:50,https://www.facebook.com/122100500805251579/posts/122111400597251579,4,0,0,0
Facebook,138927162813391_1373584504803635,en,English,04-03-2026,Politics,Controversy,2026-04-03,2026-04-03T13:26:18+0000,2026-04-06 23:30:38,https://www.facebook.com/1277368791091874/posts/1373584504803635,5650,14,11,146
Facebook,138927162813391_1373439068151512,en,English,04-03-2026,Int others,Controversy,2026-04-03,2026-04-03T09:23:54+0000,2026-04-06 23:30:38,https://www.facebook.com/1277368791091874/posts/1373439068151512,12961,6,31,123
Facebook,138927162813391_1373409171487835,en,English,04-03-2026,Current-Affairs,Anger,2026-04-03,2026-04-03T08:31:47+0000,2026-04-06 23:30:38,https://www.facebook.com/1277368791091874/posts/1373409171487835,1739,1,0,3
Facebook,138927162813391_1373242051504547,en,English,04-03-2026,Current-Affairs,Curiosity,2026-04-03,2026-04-03T03:30:50+0000,2026-04-06 23:30:38,https://www.facebook.com/1277368791091874/posts/1373242051504547,8003,0,46,71
Facebook,1764870440267373_1371840268308852,te,Telugu,,Entertainment,Surprise,2026-04-03,2026-04-03T08:54:07+0000,2026-04-06 23:30:38,https://www.facebook.com/1302046768621536/posts/1371840268308852,39504,2,3,34
Facebook,1764870440267373_1371780994981446,te,Telugu,,Lifestyle,Fear/Concern,2026-04-03,2026-04-03T07:14:51+0000,2026-04-06 23:30:38,https://www.facebook.com/1302046768621536/posts/1371780994981446,1586,0,0,3
Facebook,1764870440267373_1371711761655036,te,Telugu,,Off-beat,Shocking,2026-04-03,2026-04-03T05:04:10+0000,2026-04-06 23:30:38,https://www.facebook.com/1302046768621536/posts/1371711761655036,1173,0,1,2
Facebook,1570246343192175_1366311832185811,hi,Hindi,04-03-2026,Entertainment,Controvery,2026-04-03,2026-04-03T03:29:59+0000,2026-04-06 23:30:38,https://www.facebook.com/1296742019142793/posts/1366311832185811,246,0,0,3
Facebook,330765363786944_1391893789620087,ml,Malayalam,03-04- 2026,Business,Shocking,2026-04-03,2026-04-03T12:24:07+0000,2026-04-06 23:30:38,https://www.facebook.com/1320267276782739/posts/1391893789620087,77,0,0,0
Facebook,330765363786944_1391870249622441,ml,Malayalam,03-04- 2026,Crime,Sad,2026-04-03,2026-04-03T11:44:38+0000,2026-04-06 23:30:38,https://www.facebook.com/1320267276782739/posts/1391870249622441,80,0,0,1
Facebook,330765363786944_1391849796291153,ml,Malayalam,03-04- 2026,Off-beat,Shocking,2026-04-03,2026-04-03T11:09:40+0000,2026-04-06 23:30:38,https://www.facebook.com/1320267276782739/posts/1391849796291153,38,0,0,0
Facebook,330765363786944_1391784689630997,ml,Malayalam,03-04- 2026,International Politics,Shocking,2026-04-03,2026-04-03T09:16:03+0000,2026-04-06 23:30:38,https://www.facebook.com/1320267276782739/posts/1391784689630997,1326,0,0,6
Facebook,330765363786944_1391678046308328,ml,Malayalam,03-04- 2026,Off-beat,Shocking,2026-04-03,2026-04-03T05:56:52+0000,2026-04-06 23:30:38,https://www.facebook.com/1320267276782739/posts/1391678046308328,75,0,0,0
